69,1,6.00,23.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
70,1,6.00,25.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
71,1,6.00,27.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
72,1,6.00,29.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
73,1,6.00,31.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
74,1,6.00,33.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
75,1,6.00,35.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
76,1,6.00,37.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
77,1,6.00,39.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
78,1,6.00,41.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
79,1,6.00,43.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
80,1,6.00,45.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
81,1,6.00,47.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
82,1,6.00,49.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
83,1,6.00,51.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
84,1,6.00,53.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
85,1,6.00,55.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
86,1,6.00,57.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
87,1,6.00,59.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
88,1,6.00,61.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
89,1,6.00,63.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
90,1,6.00,65.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
91,1,6.00,67.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
92,1,6.00,69.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
93,1,6.00,71.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
94,1,6.00,73.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
95,1,6.00,75.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
96,1,6.00,77.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
97,1,6.00,79.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
98,1,6.00,81.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
99,1,6.00,83.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
100,1,6.00,85.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
101,1,6.00,87.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
102,1,6.00,89.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
103,1,6.00,91.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
104,1,6.00,93.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
105,1,6.00,95.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
106,1,6.00,97.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
107,1,6.00,99.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
108,1,6.00,101.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
109,1,6.00,103.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
110,1,6.00,105.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
111,1,6.00,107.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
112,1,6.00,109.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
113,1,6.00,111.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
114,1,6.00,113.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
115,1,6.00,115.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
116,1,6.00,117.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
117,1,6.00,119.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
118,1,6.00,121.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
119,1,6.00,123.00,0.00,2.00,2,6.00,124.00,0.00,0.00,
120,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
121,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
122,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
123,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
124,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
125,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
126,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
127,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
128,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
129,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
130,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
131,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
132,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
133,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
134,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
135,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
136,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
137,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
138,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
139,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
140,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
141,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
142,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
143,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
144,1,6.00,123.00,0.00,0.00,2,6.00,124.00,0.00,0.00,
